Burglary,Burglary - Business and Community,Frognal and Fitzjohns,E05000133,Camden,3,3,3,1,3,3,1,3,3,2,2,1,6,2,1,7,3,2,5,4,4,1,0,1
Burglary,Burglary - Residential,Frognal and Fitzjohns,E05000133,Camden,7,12,5,3,10,7,4,11,8,5,6,6,12,8,7,13,14,10,13,7,21,9,11,12
Drug Offences,Drug Trafficking,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Drug Offences,Possession of  Drugs,Frognal and Fitzjohns,E05000133,Camden,2,0,0,0,0,1,0,0,2,1,0,0,1,0,1,0,1,0,1,0,1,2,0,0
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Frognal and Fitzjohns,E05000133,Camden,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Forgery,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Frognal and Fitzjohns,E05000133,Camden,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Possession of Weapons,Possession of  Other Weapon,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Order Offences,"Other Offences Against the State, or Public Order",Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
Public Order Offences,Public Fear Alarm or Distress,Frognal and Fitzjohns,E05000133,Camden,2,0,2,1,8,0,4,0,2,1,1,0,3,0,3,2,1,2,1,1,1,2,0,1
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Frognal and Fitzjohns,E05000133,Camden,2,0,0,0,0,1,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
Robbery,Robbery of Business Property,Frognal and Fitzjohns,E05000133,Camden,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbery,Robbery of Personal Property,Frognal and Fitzjohns,E05000133,Camden,2,2,3,1,3,2,3,2,6,1,2,2,4,3,3,3,4,0,4,2,1,1,3,3
Sexual Offences,Other Sexual Offences,Frognal and Fitzjohns,E05000133,Camden,1,1,1,1,1,1,2,0,0,0,0,0,0,0,1,2,4,0,1,1,0,0,0,1
Sexual Offences,Rape,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,1,0,1,0,2,0,0,0,1,0,2,1,0,1,0,2,0,0,1,0
Theft,Bicycle Theft,Frognal and Fitzjohns,E05000133,Camden,2,1,1,1,3,0,0,0,3,1,0,0,0,1,0,0,2,1,3,4,0,2,2,0
Theft,Other Theft,Frognal and Fitzjohns,E05000133,Camden,11,13,13,8,8,11,11,7,3,5,10,4,2,8,5,4,11,5,14,2,15,10,9,7
Theft,Shoplifting,Frognal and Fitzjohns,E05000133,Camden,0,0,3,1,1,1,1,0,1,0,0,2,2,5,5,0,0,0,0,2,0,0,2,1
Theft,Theft from Person,Frognal and Fitzjohns,E05000133,Camden,0,1,0,7,7,7,11,9,5,3,4,2,8,5,1,3,2,4,0,0,1,3,2,1
Vehicle Offences,Aggravated Vehicle Taking,Frognal and Fitzjohns,E05000133,Camden,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Frognal and Fitzjohns,E05000133,Camden,2,1,2,2,2,2,6,3,0,3,2,0,1,2,3,0,0,0,1,2,2,1,2,4
Vehicle Offences,Theft from a Motor Vehicle,Frognal and Fitzjohns,E05000133,Camden,5,4,9,9,10,8,7,6,3,3,8,2,5,7,17,7,13,13,12,3,16,8,10,17
Vehicle Offences,Theft or Taking of a Motor Vehicle,Frognal and Fitzjohns,E05000133,Camden,4,1,1,10,1,3,4,9,4,3,2,1,2,1,4,0,4,3,2,2,2,3,3,1
Violence Against the Person,Violence with Injury,Frognal and Fitzjohns,E05000133,Camden,1,1,3,3,4,4,1,5,1,3,2,4,3,2,1,2,1,4,4,5,2,4,4,3
Violence Against the Person,Violence without Injury,Frognal and Fitzjohns,E05000133,Camden,6,8,8,6,9,9,5,12,5,4,6,7,6,7,7,8,8,8,1,11,10,7,4,4
Arson and Criminal Damage,Arson,Gospel Oak,E05000134,Camden,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arson and Criminal Damage,Criminal Damage,Gospel Oak,E05000134,Camden,7,2,10,5,7,2,5,12,3,2,8,5,6,7,5,9,3,4,5,3,7,2,6,4
Burglary,Burglary - Business and Community,Gospel Oak,E05000134,Camden,1,2,0,0,0,1,0,1,2,0,3,4,1,3,7,2,2,1,1,4,0,1,4,2
Burglary,Burglary - Residential,Gospel Oak,E05000134,Camden,4,6,8,7,2,4,11,11,5,6,7,7,12,7,7,8,5,6,9,10,13,8,12,8
Drug Offences,Drug Trafficking,Gospel Oak,E05000134,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Drug Offences,Possession of  Drugs,Gospel Oak,E05000134,Camden,1,2,3,1,2,4,3,3,1,1,2,3,3,7,4,4,10,1,2,3,3,3,4,4
Miscellaneous Crimes Against Society,"Disclosure, Obstruction, False or Misleading State",Gospel Oak,E05000134,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Gospel Oak,E05000134,Camden,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Gospel Oak,E05000134,Camden,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Gospel Oak,E05000134,Camden,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Gospel Oak,E05000134,Camden,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Possession of Weapons,Possession of  Firearm with Intent,Gospel Oak,E05000134,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Gospel Oak,E05000134,Camden,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,Gospel Oak,E05000134,Camden,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Gospel Oak,E05000134,Camden,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,2
Public Order Offences,"Other Offences Against the State, or Public Order",Gospel Oak,E05000134,Camden,2,0,0,0,0,0,1,1,0,2,0,0,1,0,3,1,0,0,0,0,0,1,0,1
Public Order Offences,Public Fear Alarm or Distress,Gospel Oak,E05000134,Camden,1,3,5,3,4,2,6,4,3,1,3,7,6,1,5,4,4,2,6,4,2,2,1,0
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Gospel Oak,E05000134,Camden,0,0,0,0,1,0,0,2,0,1,1,0,1,0,2,1,0,0,0,0,0,3,1,0
Public Order Offences,Violent Disorder,Gospel Oak,E05000134,Camden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbery,Robbery of Business Property,Gospel Oak,E05000134,Camden,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Robbery,Robbery of Personal Property,Gospel Oak,E05000134,Camden,3,7,6,3,2,3,5,5,7,2,5,1,2,1,2,1,3,2,3,1,3,2,2,2
Sexual Offences,Other Sexual Offences,Gospel Oak,E05000134,Camden,0,1,1,0,0,0,1,2,1,1,0,0,0,1,0,0,1,1,1,0,2,1,0,0
Sexual Offences,Rape,Gospel Oak,E05000134,Camden,0,0,0,0,2,1,0,1,2,1,0,2,0,1,1,0,1,0,0,2,1,3,0,0
Theft,Bicycle Theft,Gospel Oak,E05000134,Camden,2,2,1,2,3,2,1,3,1,1,2,2,2,4,5,5,2,6,5,4,0,2,1,2
Theft,Other Theft,Gospel Oak,E05000134,Camden,7,4,2,8,9,7,9,9,4,5,13,3,12,8,7,7,6,8,3,1,6,9,6,9
Theft,Shoplifting,Gospel Oak,E05000134,Camden,0,0,0,2,2,1,0,0,0,1,0,1,2,5,0,0,1,0,0,0,0,1,1,2
Theft,Theft from Person,Gospel Oak,E05000134,Camden,5,21,13,23,20,12,10,9,8,5,8,8,6,1,1,6,9,4,4,1,4,1,7,2
Vehicle Offences,Aggravated Vehicle Taking,Gospel Oak,E05000134,Camden,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Gospel Oak,E05000134,Camden,2,2,1,2,0,1,1,1,0,2,2,3,1,2,1,0,4,1,0,0,1,1,1,2
Vehicle Offences,Theft from a Motor Vehicle,Gospel Oak,E05000134,Camden,4,5,7,1,6,5,4,4,4,2,3,6,3,6,9,8,4,1,6,7,6,2,14,11
Vehicle Offences,Theft or Taking of a Motor Vehicle,Gospel Oak,E05000134,Camden,5,2,6,2,5,6,4,5,1,1,3,2,4,0,5,4,5,3,4,0,2,1,5,3
Violence Against the Person,Violence with Injury,Gospel Oak,E05000134,Camden,9,14,7,8,3,4,8,13,11,10,14,4,9,4,5,10,16,5,3,5,5,9,5,7
Violence Against the Person,Violence without Injury,Gospel Oak,E05000134,Camden,15,8,13,14,7,14,12,21,18,10,13,17,19,14,17,14,21,7,23,9,17,14,11,3
Arson and Criminal Damage,Arson,Hampstead Town,E05000135,Camden,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arson and Criminal Damage,Criminal Damage,Hampstead Town,E05000135,Camden,1,6,5,8,3,1,8,3,5,1,4,6,3,3,4,7,2,5,3,6,3,5,3,4
Burglary,Burglary - Business and Community,Hampstead Town,E05000135,Camden,3,6,0,3,5,6,2,6,3,6,3,3,6,5,5,6,4,7,10,9,3,3,8,1
Burglary,Burglary - Residential,Hampstead Town,E05000135,Camden,5,1,3,6,9,9,4,1,5,8,3,2,4,3,9,8,3,10,9,8,23,18,11,11
Drug Offences,Drug Trafficking,Hampstead Town,E05000135,Camden,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Drug Offences,Possession of  Drugs,Hampstead Town,E05000135,Camden,2,3,0,2,0,2,2,3,0,1,3,0,0,2,1,0,2,2,2,0,3,0,4,3
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Hampstead Town,E05000135,Camden,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Hampstead Town,E05000135,Camden,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Hampstead Town,E05000135,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Obscene Publications,Hampstead Town,E05000135,Camden,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Other Forgery,Hampstead Town,E05000135,Camden,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Hampstead Town,E05000135,Camden,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Hampstead Town,E05000135,Camden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Possession of False Documents,Hampstead Town,E05000135,Camden,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Profitting From or Concealing Proceeds of Crime,Hampstead Town,E05000135,Camden,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Hampstead Town,E05000135,Camden,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Hampstead Town,E05000135,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Possession of Weapons,Possession of  Other Weapon,Hampstead Town,E05000135,Camden,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Hampstead Town,E05000135,Camden,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
Public Order Offences,"Other Offences Against the State, or Public Order",Hampstead Town,E05000135,Camden,2,0,2,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0
Public Order Offences,Public Fear Alarm or Distress,Hampstead Town,E05000135,Camden,4,0,4,4,6,2,5,1,4,3,4,3,2,4,5,4,6,5,1,4,2,6,3,4
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Hampstead Town,E05000135,Camden,1,0,0,1,0,1,0,1,1,1,0,5,3,0,2,0,0,0,0,1,1,2,1,0
Robbery,Robbery of Business Property,Hampstead Town,E05000135,Camden,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,2
Robbery,Robbery of Personal Property,Hampstead Town,E05000135,Camden,4,1,3,9,17,7,5,4,5,0,4,2,3,4,2,11,3,5,4,3,4,1,9,13
Sexual Offences,Other Sexual Offences,Hampstead Town,E05000135,Camden,3,3,1,1,1,1,2,5,2,1,1,2,2,3,3,0,4,1,3,0,2,0,1,0
Sexual Offences,Rape,Hampstead Town,E05000135,Camden,4,0,0,1,1,1,1,2,1,0,0,5,1,0,0,0,2,0,0,0,1,1,2,1
Theft,Bicycle Theft,Hampstead Town,E05000135,Camden,2,2,2,6,0,6,3,2,2,0,2,2,0,2,3,4,6,2,4,4,4,1,4,2
Theft,Other Theft,Hampstead Town,E05000135,Camden,21,10,14,5,13,15,18,10,13,19,17,11,21,15,15,21,12,18,20,26,12,17,17,17
Theft,Shoplifting,Hampstead Town,E05000135,Camden,9,12,4,6,7,4,5,5,11,6,12,12,13,11,11,10,7,1,9,8,13,6,9,11
Theft,Theft from Person,Hampstead Town,E05000135,Camden,4,13,17,17,30,26,26,43,25,12,9,4,15,6,3,5,8,5,2,9,3,0,2,4
Vehicle Offences,Interfering with a Motor Vehicle,Hampstead Town,E05000135,Camden,6,4,3,2,0,2,4,0,1,3,0,0,2,1,5,1,1,2,2,1,2,2,4,8
Vehicle Offences,Theft from a Motor Vehicle,Hampstead Town,E05000135,Camden,10,4,7,7,10,6,7,5,11,8,6,6,9,5,5,9,11,12,9,8,10,6,17,33
Vehicle Offences,Theft or Taking of a Motor Vehicle,Hampstead Town,E05000135,Camden,3,6,4,2,5,1,7,9,6,3,1,1,3,2,4,4,6,2,2,6,3,1,5,2
Violence Against the Person,Homicide,Hampstead Town,E05000135,Camden,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Violence Against the Person,Violence with Injury,Hampstead Town,E05000135,Camden,7,3,5,5,8,4,3,7,9,2,6,6,7,4,5,2,4,5,6,7,3,1,2,4
Violence Against the Person,Violence without Injury,Hampstead Town,E05000135,Camden,16,7,11,4,15,6,12,10,15,15,12,14,21,9,10,13,13,10,11,14,18,9,9,6
Arson and Criminal Damage,Arson,Haverstock,E05000136,Camden,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Arson and Criminal Damage,Criminal Damage,Haverstock,E05000136,Camden,7,9,11,8,7,5,9,8,8,3,4,5,7,8,5,7,9,7,3,11,9,4,10,3
Burglary,Burglary - Business and Community,Haverstock,E05000136,Camden,3,2,2,0,1,1,0,4,2,3,3,1,3,2,5,3,3,1,6,4,0,5,2,3
Burglary,Burglary - Residential,Haverstock,E05000136,Camden,8,14,3,8,3,4,12,9,8,6,14,9,7,8,9,8,11,8,10,9,10,9,14,13
Drug Offences,Drug Trafficking,Haverstock,E05000136,Camden,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Drug Offences,Possession of  Drugs,Haverstock,E05000136,Camden,7,4,4,0,5,5,2,12,4,6,6,4,8,6,6,3,7,1,3,6,7,8,4,3
Miscellaneous Crimes Against Society,Dangerous Driving,Haverstock,E05000136,Camden,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Haverstock,E05000136,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Haverstock,E05000136,Camden,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Miscellaneous Crimes Against Society,"Making, Supplying or Possessing Articles for use i",Haverstock,E05000136,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Haverstock,E05000136,Camden,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Forgery,Haverstock,E05000136,Camden,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Haverstock,E05000136,Camden,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Perverting Course of Justice,Haverstock,E05000136,Camden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Haverstock,E05000136,Camden,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Miscellaneous Crimes Against Society,Wildlife Crime,Haverstock,E05000136,Camden,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearm with Intent,Haverstock,E05000136,Camden,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Haverstock,E05000136,Camden,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of  Other Weapon,Haverstock,E05000136,Camden,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Haverstock,E05000136,Camden,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0
Public Order Offences,"Other Offences Against the State, or Public Order",Haverstock,E05000136,Camden,1,0,1,0,1,0,2,0,0,0,3,0,1,0,0,1,1,0,0,0,1,0,0,2
Public Order Offences,Public Fear Alarm or Distress,Haverstock,E05000136,Camden,4,6,11,7,5,2,3,12,4,6,8,3,8,6,13,7,2,6,3,1,6,6,6,4
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Haverstock,E05000136,Camden,2,1,1,1,2,2,1,3,1,1,0,0,1,0,1,0,0,0,0,2,0,0,2,0
Robbery,Robbery of Business Property,Haverstock,E05000136,Camden,0,1,1,1,0,0,1,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
Robbery,Robbery of Personal Property,Haverstock,E05000136,Camden,2,16,6,6,7,6,12,15,8,14,7,3,5,2,5,3,8,12,6,3,4,6,2,10
Sexual Offences,Other Sexual Offences,Haverstock,E05000136,Camden,3,2,2,1,1,0,1,3,0,1,3,1,1,2,0,1,2,3,3,1,4,2,0,3
Sexual Offences,Rape,Haverstock,E05000136,Camden,0,1,1,0,1,0,2,3,2,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0
Theft,Bicycle Theft,Haverstock,E05000136,Camden,3,2,4,1,2,3,0,4,0,2,1,2,1,0,2,3,2,3,3,5,0,2,1,3
Theft,Other Theft,Haverstock,E05000136,Camden,13,8,11,11,19,15,6,9,13,11,17,13,22,12,11,21,12,12,12,14,11,15,16,16
Theft,Shoplifting,Haverstock,E05000136,Camden,3,1,2,3,5,2,2,3,1,3,4,3,4,4,5,1,3,2,2,0,2,3,2,0
Theft,Theft from Person,Haverstock,E05000136,Camden,23,29,21,36,56,58,44,66,46,16,20,11,18,5,6,13,12,12,13,10,9,4,4,5
Vehicle Offences,Aggravated Vehicle Taking,Haverstock,E05000136,Camden,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Vehicle Offences,Interfering with a Motor Vehicle,Haverstock,E05000136,Camden,3,3,6,0,0,0,4,0,2,1,1,0,1,1,1,3,1,2,1,1,0,0,0,1
Vehicle Offences,Theft from a Motor Vehicle,Haverstock,E05000136,Camden,8,6,5,4,3,5,10,2,6,7,8,4,1,6,4,2,7,4,3,1,1,9,12,5
Vehicle Offences,Theft or Taking of a Motor Vehicle,Haverstock,E05000136,Camden,7,7,9,5,8,4,7,5,4,4,1,5,5,2,1,3,2,1,1,3,1,3,1,2
Violence Against the Person,Violence with Injury,Haverstock,E05000136,Camden,16,12,20,10,5,12,13,16,15,14,15,23,4,13,13,16,18,7,11,22,17,12,8,11
Violence Against the Person,Violence without Injury,Haverstock,E05000136,Camden,24,19,11,12,18,14,27,29,17,25,14,10,18,26,17,19,31,32,30,23,15,18,23,15
Arson and Criminal Damage,Arson,Highgate,E05000137,Camden,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Arson and Criminal Damage,Criminal Damage,Highgate,E05000137,Camden,9,6,9,9,13,14,9,5,5,7,10,9,5,8,10,6,9,8,4,10,1,2,2,9
Burglary,Burglary - Business and Community,Highgate,E05000137,Camden,4,2,2,1,2,5,1,1,1,3,2,7,5,5,4,5,0,2,4,1,0,3,1,1
Burglary,Burglary - Residential,Highgate,E05000137,Camden,5,9,7,9,4,10,7,8,12,10,9,15,4,4,19,14,17,23,6,18,10,19,10,12
Drug Offences,Drug Trafficking,Highgate,E05000137,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Drug Offences,Possession of  Drugs,Highgate,E05000137,Camden,2,0,1,0,1,0,1,2,2,2,3,2,1,2,2,2,2,7,1,3,1,1,0,1
Miscellaneous Crimes Against Society,Absconding from Lawful Custody,Highgate,E05000137,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Miscellaneous Crimes Against Society,Dangerous Driving,Highgate,E05000137,Camden,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Going Equipped for Stealing,Highgate,E05000137,Camden,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Handling Stolen Goods,Highgate,E05000137,Camden,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Obscene Publications,Highgate,E05000137,Camden,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0
Miscellaneous Crimes Against Society,Other Notifiable Offences,Highgate,E05000137,Camden,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Profitting From or Concealing Proceeds of Crime,Highgate,E05000137,Camden,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miscellaneous Crimes Against Society,Threat or Possession With Intent to Commit Crimina,Highgate,E05000137,Camden,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Possession of Weapons,Possession of  Firearms Offences,Highgate,E05000137,Camden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Possession of Weapons,Possession of  Other Weapon,Highgate,E05000137,Camden,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Possession of Weapons,Possession of Article with Blade or Point,Highgate,E05000137,Camden,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Public Order Offences,"Other Offences Against the State, or Public Order",Highgate,E05000137,Camden,0,0,0,0,0,1,2,1,1,0,2,0,1,1,2,1,4,0,1,0,0,0,0,0
Public Order Offences,Public Fear Alarm or Distress,Highgate,E05000137,Camden,5,3,6,5,2,2,6,5,5,7,1,4,1,2,6,5,6,10,3,2,5,2,2,3
Public Order Offences,"Racially or Religiously Aggravated Public Fear, Al",Highgate,E05000137,Camden,0,0,0,4,4,0,0,0,0,0,0,0,1,1,0,1,4,1,1,0,0,3,0,1
Robbery,Robbery of Personal Property,Highgate,E05000137,Camden,5,4,8,5,5,12,5,6,4,3,11,7,3,4,2,6,7,0,4,6,2,2,2,10
Sexual Offences,Other Sexual Offences,Highgate,E05000137,Camden,0,1,3,1,1,2,0,1,1,3,3,3,0,2,1,2,0,2,0,1,0,1,2,2
Sexual Offences,Rape,Highgate,E05000137,Camden,2,2,4,4,0,0,0,2,1,0,1,0,0,1,1,0,4,0,0,0,1,1,2,1
Theft,Bicycle Theft,Highgate,E05000137,Camden,4,4,6,5,6,1,1,6,3,1,5,4,1,2,5,5,1,2,4,5,2,1,1,2
Theft,Other Theft,Highgate,E05000137,Camden,6,8,8,15,14,7,4,8,6,10,5,6,5,8,7,5,20,13,12,10,2,7,9,7
Theft,Shoplifting,Highgate,E05000137,Camden,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0
Theft,Theft from Person,Highgate,E05000137,Camden,6,12,15,27,16,17,16,10,5,2,8,5,1,4,3,3,3,3,2,3,1,1,4,2
